product_title	category	tag
原生鲜鲜走地鸡鸡腿450g	生鲜-肉禽蛋-鸡肉-鸡腿	鲜走地鸡鸡腿,鸡,鲜肉,腿肉,鸡腿,鸡鸡腿,鸡腿肉,鸡肉,鸡髀
象大厨香辣味牛肉小串125g(半成品)	生鲜-肉禽蛋-调理肉禽-调理牛肉	串串,牛肉,牛肉小串,小串
奇点烘焙岩烧乳酪厚烧吐司90g	餐饮熟食-烘焙糕点-面包吐司-吐司切片	岩烧乳酪,bread,面包,吐司,面包片,烘焙面点,岩烧,土司
榴的华金枕头榴莲干30g	快消品-休闲食品-果干蜜饯-水果干	果干,榴莲干,蜜饯,水果干,榴蓮,休闲零食,干果,果脯
优质冷鲜猪肥瘦肉馅（70%瘦肉馅）320g	生鲜-肉禽蛋-猪肉-猪肉馅	瘦肉馅,鲜肉,鲜瘦肉,肥瘦肉馅,肉糜,猪瘦肉,猪肉馅,冷鲜猪肉馅,鲜肉馅,猪肉,猪肥瘦肉馅,肉末,肥瘦肉,肉馅,肥肉馅,瘦肉,鲜猪肉馅,鲜猪肥肉馅
茶花克里克560ml长方形保鲜盒1个	家居家装-厨房用品-厨房配件-保鲜盒	收纳盒,餐盒,家居厨卫,保鲜盒,密封盒,厨房工具
清扬男士深海探险海洋古龙香沐浴露720g	快消品-个护美妆-身体护理-沐浴露	沐浴,沐浴乳,沐浴液,洗澡液,浴液,沐浴露
红针垫花1枝	家居家装-鲜花礼品-花-单只鲜花	针垫花,鲜花,针垫,花卉,红针垫花
冰哦食用冰块180g	快消品-乳品冷饮-冰淇淋-其他冰淇淋	食用冰块,冰块,食用冰
旭包鲜保鲜袋(大号)50只	家居家装-厨房用品-一次性用品-保鲜膜/袋	包鲜,家居厨卫,袋子,保鲜膜,食品袋,厨房工具,保鲜袋
密丝绒南瓜糖果袋（万圣节）	家居家装-鲜花礼品-年节饰品-节日装扮用品	果袋,家居厨卫,糖果袋,糖,南瓜糖果袋,南瓜糖
智利进口绿奇异果450g	生鲜-水果-浆果类-奇异果/猕猴桃	弥猴桃,绿奇异果,猕猕猴桃,奇异果,绿果,猕猴桃,水果
米高珍爱高级混装威化饼干400g	快消品-休闲食品-饼干曲奇-威化饼干	威化,威化饼,威化饼干,休闲零食,干干,饼干,威化饼干干
古越龙山清醇黄酒3年500ml	快消品-中外名酒-其他中式酒类-黄酒	酒,花雕,黄酒,酒水饮料,花雕酒,料酒
佳农菲律宾凤梨1kg	生鲜-水果-热带水果-菠萝/凤梨	菠萝粒,凤梨,菠萝,水果
莎布蕾武士曲奇芒果蔓越莓味128g	快消品-休闲食品-饼干曲奇-曲奇饼干	饼干曲奇,曲奇饼,休闲零食,莎布蕾,曲奇,曲奇饼干,饼干
机器人啤酒330ml	快消品-中外名酒-啤酒-进口精酿啤酒	机器人,啤酒啤酒,酒,啤啤,酒水饮料,啤酒酒,啤酒啤,啤酒,啤机
嘉顿花生味瑞士卷56g	餐饮熟食-烘焙糕点-蛋糕甜品-甜品	
玛丽凤梨果汁饮料330ml	快消品-饮料冲调-果蔬汁饮料-复合果蔬汁饮料	果汁饮料,果饮,果蔬,果汁,梨汁,水果汁,水饮料,果蔬饮,果蔬汁饮料,凤梨汁,饮料,果蔬饮料,饮料汁,酒水饮料,蔬果汁,果蔬汁,果果汁,果汁汁
德芙小巧粒草莓曲奇白巧克力40g	快消品-休闲食品-糖果巧克力-白巧克力	巧巧克力,白巧,糖果巧克力,巧克力,休闲零食,白巧克力,朱古力
美焙辰天然酵母面包(枫糖味)75g	快消品-休闲食品-中西糕点-休闲面包	烘焙面点,面包,bread
陕西贡梨 900g	生鲜-水果-仁果类-梨	梨,贡梨,梨子,仁果,水果
艺杏烤麸300g	快消品-面点速食-豆制品-其他豆制品	烤麸,烤夫,豆制品
象大厨手工糯米烧麦400g*5	快消品-面点速食-冷冻面点-其他面点	烧麦,烧卖,自营烧卖,糯米烧麦,自营主食面点
丘比香甜味沙拉酱200g(新老包装随机发货)	快消品-粮油调味-调味酱-沙拉酱	酱,粮油副食,沙拉,色拉酱,沙拉酱,沙律,调味酱,沙律酱,酱料
(整箱)福事多曲奇饼干礼盒装800g	快消品-休闲食品-饼干曲奇-曲奇饼干	饼干曲奇,曲奇饼,礼盒,休闲零食,曲奇,曲奇饼干,饼干
西鲜记宁夏冷冻盐池滩羊羔羊去骨腿肉300g	生鲜-肉禽蛋-羊肉-羊腿/羊腩	羔羊腿,羊腿骨,鲜肉,腿肉,羊肉,鲜羊肉,鲜羊腿,羔羊腿肉,羔羊,鲜羊腿肉,羊腿肉,羊腱,羊腿,羊羔羊,羊羔
优选冷鲜猪肋排块300g	生鲜-肉禽蛋-猪肉-猪排骨	猪排,鲜肉,猪肋排,猪排骨,排块,肋排,猪肋排块,猪肉,猪肋骨,肋骨,肋排块,猪肋,小排骨,排骨
洽洽皇葵黑糖味葵花籽瓜子110g	快消品-休闲食品-坚果炒货-瓜子	葵瓜子,葵花子,坚果,籽瓜,瓜籽,休闲零食,干果,葵花籽瓜子,瓜子,黑瓜子,葵花籽,炒货
奥兰小红帽秘境干红葡萄酒750ml	快消品-中外名酒-葡萄酒-红葡萄酒	萄萄酒,红酒,酒,红葡萄酒,葡萄酒,干红,萄葡酒,果酒,红萄萄酒,酒水饮料,酒干,葡萄酒酒,干红酒
GAFFIELD舟山冷冻大黄鱼520g	生鲜-海鲜水产-海水鱼-黄花鱼	黄瓜鱼,海黄鱼,黄花鱼,冷冻海水鱼,海鲜水产,大黄鱼,冷冻水产,鱼,黄鱼
象大厨撒尿肉丸150g	快消品-面点速食-火锅丸滑-其他火锅丸滑	撒尿肉丸,肉丸,丸子
白家陈记过桥米线袋325g	快消品-粮油调味-方便食品-方便粉/米线	方便速食,米,过桥米线,米线
鲜美来抽肠虾仁120g	生鲜-海鲜水产-海水虾-虾仁	冻虾仁,虾仁,虾肉,海虾,抽肠虾仁,海米,冷冻虾仁,海鲜水产,抽肠,冷冻水产,虾,海虾仁
软陶糖果树圣诞人物	家居家装-鲜花礼品-年节饰品-节日装扮用品	糖果,糖,糖果树
孟乍隆生态茉莉香米5kg	快消品-粮油调味-大米-香米	茉莉香米,茉莉米,米面,香米,香米米,米面杂粮,生态米,大米,米,香大米,粮油副食,米香米
百利佳玩具售糖机20g	快消品-休闲食品-糖果巧克力-其他糖果	糖玩,糖,售糖机,硬糖,玩具
宏宝莱双黄蛋双黄蛋冰激凌72g	快消品-乳品冷饮-冰淇淋-棒支冰淇淋	冰淇凌,冰激淋,雪糕,双黄蛋,冰糕,冰激凌,冰淇淋
鲜活澳洲龙虾1.2-1.4kg	生鲜-海鲜水产-海水虾-其他大龙虾	活龙虾,龙虾,鲜活水产,海鲜水产,虾,澳洲龙虾
卫龙香辣味魔芋爽50g	快消品-休闲食品-休闲小食-魔芋制品	辣魔芋,辣条,魔芋,辣片,魔芋爽,磨芋,休闲零食,豆制品,魔竽
思宏和田枣(三星）500g	快消品-休闲食品-果干蜜饯-枣类	果脯,蜜饯,枣,枣子,贡枣,休闲零食,红枣,和田枣
福建红心蜜柚单粒900g起	生鲜-水果-柑桔橙柚类-柚子	红柚,柚,蜜柚,红心柚,柚子,水果
西贡小姐芒果干60g	快消品-休闲食品-果干蜜饯-水果干	果干,蜜饯,水果干,芒果干,休闲零食,干果,芒果片,果脯
石门蜜橘 450g	生鲜-水果-柑桔橙柚类-桔	蜜橘,蜜桔,橘,橘橙,桔子,橘子,水果
华味亨盐焗腰果仁118g	快消品-休闲食品-坚果炒货-腰果	腰果仁,腰果,坚果,果仁,休闲零食,干果,坚果仁
南非柑350g	生鲜-水果-柑桔橙柚类-柑	
精选阳光玫瑰青提800g	生鲜-水果-浆果类-提子	葡萄,青提子,阳光玫瑰,青提,提子,水果
清风金装3层原木纯品抽纸130抽/包*4	快消品-清洁用品-纸品-抽纸	抽纸纸,纸,抽纸巾,纸巾,原木抽纸,餐巾纸,卫生纸,擦手纸,原木纸,纸抽纸,面巾纸,清风纸,纸抽,手帕纸,面纸,抽纸包,抽纸
郁金香混色5支	家居家装-鲜花礼品-花-单一鲜花花束	鲜花系列,花卉绿植,郁金香花,花,鲜花,花草,郁金香
习酒习酱金53度酱香型白酒500ml	快消品-中外名酒-白酒-酱香型白酒	酱酒,酒,习酱,习酒酱,酱香型白酒,白酒,白酒酒,酒水饮料,习酒,酱香酒
象大厨冷鲜梅花肉400g(热缩)	生鲜-肉禽蛋-猪肉-猪梅花肉	
帕克库纳瓦拉庄园夏多内白葡萄酒750ml	快消品-中外名酒-葡萄酒-白葡萄酒	萄萄酒,红酒,酒,葡萄酒,萄葡酒,酒水饮料,葡萄酒酒,白葡萄酒
东来顺酱羊肝200g	生鲜-肉禽蛋-调理肉禽-调理羊肉	酱羊肝,羊肝
洋桔梗混色份(鲜切花)1束	家居家装-鲜花礼品-花-单一鲜花花束	鲜花系列,花卉绿植,洋桔梗,桔梗花,桔梗,花,鲜花,花草,鲜切花,花束
鸭翅香辣味28g	快消品-休闲食品-肉干肉脯-禽肉零食	鸭肉,鸭,休闲零食,香辣鸭翅,鸭翅,辣鸭翅
捞得冷冻猪黄喉200g	快消品-面点速食-火锅丸滑-毛肚/百叶/黄喉	火锅,猪内脏,猪黄喉,黄喉,内脏
蒜苗200g	生鲜-蔬菜-调味菜类-蒜苗	蒜苗,蔬菜,大蒜叶,青蒜,蒜叶,蒜
德庄青一色火锅底料300g	快消品-粮油调味-调味酱-火锅底料	火锅,火锅底料,火锅料,火锅汤料,底料,锅底,火锅汤底
鲜活 六月黄大闸蟹2只(单只1.3-1.6两)	生鲜-海鲜水产-淡水蟹-大闸蟹	蟹,大闸蟹,鲜活淡水蟹,闸蟹,鲜活水产,六月黄,海鲜水产,毛蟹,蟹子,河蟹,螃蟹
象大厨香辣罗非鱼550g	餐饮熟食-快手菜肴-冷冻快手菜-冷冻海鲜快手菜	罗非鱼,海鱼,鱼,加热即食
蓝月亮84消毒液1.2kg	快消品-清洁用品-家居清洁-消毒液	84消毒液,消毒剂,家居清洁,消毒液,家居厨卫,消毒药水,消毒水,家庭清洁,巴氏消毒液
丰科白玉菇125g	生鲜-蔬菜-菌菇类-白玉菇	白蘑菇,蔬菜,蘑菇,白玉菇,菌菇,菇菌
九日味祖椰子卷40g	快消品-休闲食品-中西糕点-蛋卷	休闲零食,糕点,椰子卷
象优选黄冰糖450g	快消品-粮油调味-调味料-糖	调味料,佐料,老冰糖,冰糖,象优选,糖,黄冰糖,配料,粮油副食
简爱香蕉滑滑100g*3	快消品-乳品冷饮-低温乳制品-冷藏调味酸奶	滑滑,乳制品,发酵乳,香蕉滑滑,酸奶,酸牛奶
鲜之蚌 蒜蓉粉丝紫石房蛤(6只装)	餐饮熟食-快手菜肴-冷冻快手菜-冷冻海鲜快手菜	粉丝,紫石房蛤,鲜之蚌,海鲜水产,鲜蛤,蒜蓉粉丝,水产配菜
象大厨蚕豆组合包250g(半成品)	生鲜-蔬菜-包装净菜-其他加工净菜	组合包,蚕豆组合包,豆子,兰花豆,胡豆,蚕豆
莱果仕蔓越莓汁饮料1L	快消品-饮料冲调-果蔬汁饮料-其他果蔬汁饮料	果汁饮料,果饮,果蔬,果汁,莓汁,莓果汁,水饮料,水果汁,果蔬汁饮料,果蔬饮,饮料,饮料汁,蔬果汁,酒水饮料,果蔬饮料,果蔬汁,蔓越莓汁,果果汁,果汁汁
有机甘薯叶220g	生鲜-蔬菜-叶菜类-红薯叶	叶菜,甘薯叶,番薯叶,蔬菜
哈哈镜鸭肠(正辣)108g	餐饮熟食-火腿熟食-熟食卤味-卤味禽类	鸭肠,鸭
桃花点点 松子肉丁烧麦 300g	快消品-面点速食-冷冻面点-其他面点	速冻食品,烧麦,冷冻面点,桃花,面点,桃花点点
心跳 进口七彩玫瑰9枝七夕节日款	家居家装-鲜花礼品-花-单一鲜花花束	花盒,七彩玫瑰,玫瑰,鲜花,玫瑰花,礼物,玫瑰鲜花
蒙特鲜优质混合果汁苹果草莓葡萄400ml	快消品-饮料冲调-果蔬汁饮料-复合果蔬汁饮料	混合饮料,果饮,苹果果汁,苹果汁,蔬果汁,果果汁,草莓汁,草莓饮料,果蔬饮,果蔬汁饮料,饮料汁,果蔬汁,酒水饮料,鲜果汁,果汁饮料,果蔬,果汁,莓汁,莓果汁,葡萄汁,饮料,葡萄果汁,鲜果饮,水果汁,水饮料,果蔬饮料,混合汁,果汁汁
添乐哆啦A梦3D装儿童温润洗发沐浴露410g	快消品-母婴-婴儿洗护用品-洗浴用品	洗发膏,洗发乳,洗发沐浴露,洗头膏,洗头水,沐浴乳,洗发沐浴,沐浴液,洗发液,洗澡液,洗发精,浴液,洗发水,沐浴露,洗发露
正大泰国熟南美白虾500g(30-40只/kg)	生鲜-海鲜水产-海水虾-南美白对虾	海虾,冷冻海水虾,南美虾,白虾,海鲜水产,熟虾,冷冻水产,大虾,虾,海白虾
加力果（原料）	生鲜-水果-仁果类-苹果	加力果,苹果,平安果,仁果,水果
避风塘豉汁凤爪250g	快消品-面点速食-冷冻面点-其他面点	速冻食品,凤爪,鸡掌,鸡爪子,鸡脚,鸡爪
恒都国产冷冻原切西冷牛排150g	生鲜-肉禽蛋-牛排-西冷	外脊,牛扒,西冷牛排,牛西冷,牛外脊,沙朗牛排,沙朗,牛肉,牛排,西冷
爱自然有机红小豆400g	快消品-粮油调味-五谷杂粮-红豆	杂粮,红小豆,小豆,豆子,米面杂粮,赤豆,粮油副食,红豆,赤小豆
蒂佳婷Dr.Jart+水动力舒缓补水面膜5片	快消品-个护美妆-面部护肤-面膜	补水面膜,水膜,面部护理,面膜,个护美妆
奔富BIN8红葡萄酒750ml	快消品-中外名酒-葡萄酒-红葡萄酒	萄萄酒,红酒,酒,红葡萄酒,葡萄酒,萄葡酒,红萄萄酒,酒水饮料,葡萄酒酒
云南鹰嘴芒约400g	生鲜-水果-热带水果-芒果	鹰嘴芒,芒果芒,水果,芒果
珍珠枣油桃400g起	生鲜-水果-核果类-桃	油桃,珍珠桃,桃,枣桃,枣油桃,桃子,水果
供港祝富潮汕豆干250g	快消品-面点速食-豆制品-豆干/香干	豆腐干,干子,香干,制干,豆干,干豆干,豆制品
精气神鲜山黑猪前肩肉片(烧烤)200g	生鲜-肉禽蛋-猪肉-猪肉片	猪前腿肉,前夹肉,鲜肉,前腿肉,前腿肉片,前肩肉片,精肉,猪肉,前肩肉,前后腿,肉片,鲜猪肉片,前腿,猪肉片
啡特力经典罐装咖啡饮料240ml	快消品-饮料冲调-咖啡/功能饮料-咖啡饮料	cafe,咖啡饮,咖啡饮料,饮料,酒水饮料,咖啡
卫龙香辣味风吃海带50g*2	快消品-休闲食品-肉干肉脯-海产零食	辣条,风吃海带,辣海带,休闲零食,海带,豆制品
菲律宾凤梨大果1.4-1.7kg(旧)	生鲜-水果-热带水果-菠萝/凤梨	菠萝果,菠萝梨,凤梨,菠萝,凤梨果,水果
象大厨松仁鱼糜粒240g	餐饮熟食-快手菜肴-冷冻快手菜-冷冻海鲜快手菜	鱼,鱼糜粒,松仁鱼糜粒
漢潮仁馋嘴鱼皮爽220g	生鲜-海鲜水产-淡水鱼-罗非鱼	鱼皮爽,馋嘴鱼皮爽,馋嘴鱼,海鲜水产,鱼皮
三红胡萝卜整袋装10kg	生鲜-蔬菜-根茎类-胡萝卜	红胡萝卜,萝卜,红萝卜,蔬菜,箩卜,胡萝卜
麦斯威尔三合一白咖啡25g*5条	快消品-饮料冲调-咖啡-速溶咖啡	白咖啡,休闲零食,cafe,咖啡
象大厨家常豆腐(快手菜)370g	餐饮熟食-快手菜肴-冷藏快手菜-冷藏其他快手菜	家常豆腐,豆腐,快手菜
双汇火腿肠500g	快消品-粮油调味-方便食品-火腿肠	火腿,香肠,方便速食,火腿肠,肠,肠子,肉肠,粮油副食
劲宝高级生粉200g	快消品-粮油调味-调味料-淀粉	调味料,佐料,淀粉,调味粉,味粉,生粉,粉,配料,粮油副食
云南枇杷250g	生鲜-水果-仁果类-枇杷	仁果,枇杷,水果
国产澳芒单粒350g	生鲜-水果-热带水果-芒果	澳芒果,澳芒,芒果,芒果芒,水果
循味罐装鸡腿菇85g	快消品-粮油调味-南北干货-菌菇干货	南北干货,蘑菇,干菌菇,粮油副食,菌菇,鸡腿菇
鲜食青皮核桃约1kg	生鲜-蔬菜-果实豆类-其他果实豆	核桃,坚果,核桃皮,胡桃,鲜核桃,青核桃
平安果单粒约250g(甘肃花牛苹果)	生鲜-水果-仁果类-苹果	花牛果,苹果,平安果,蛇果,花牛,花牛苹果,水果
平和爆汁葡萄柚2粒装400g	生鲜-水果-柑桔橙柚类-西柚	西柚,葡萄柚,柚,柚子,水果
协东盛蒜蓉粉丝贝200g	餐饮熟食-快手菜肴-冷冻快手菜-冷冻海鲜快手菜	加工配菜,蒜蓉粉丝贝,粉丝贝,海鲜水产,蒜蓉粉丝,水产配菜
桃李纯蛋糕120g	餐饮熟食-烘焙糕点-蛋糕甜品-甜品	蛋糕,桃,面包,纯蛋糕,蛋糕制品,烘焙面点
小白菜300g	生鲜-蔬菜-叶菜类-小白菜	油白菜,蔬菜,叶菜,小白菜,斋菜,白菜,白菜秧,杭白菜,青菜,小菜
裕道府东北有机大米2.5kg	快消品-粮油调味-大米-其他粳米	米面,东北大米,有机大米,米面杂粮,大米,米,稻米,东北米,粮油副食,有机米
供港 有机经典混合沙拉	餐饮熟食-火腿熟食-熟食卤味-沙拉	蔬菜沙拉,沙拉,沙律,蔬菜
Hamu黑芝麻手工蛋片130g	快消品-休闲食品-中西糕点-蛋卷	休闲零食,蛋片
妮维雅男士干爽魄力爽身走珠液50ml	快消品-个护美妆-身体护理-止汗香体	走珠液,走珠露,止汗露,身体护理
水之密语净润臻养倍润型洗发露200ml	快消品-个护美妆-洗发护发-洗发水	洗发膏,洗发乳,洗发,洗头膏,洗头水,洗发液,洗发精,洗发水,洗发护发,洗发露
海南 网纹瓜切半	生鲜-水果-瓜果类-蜜瓜	网纹瓜,蜜瓜,甜瓜,瓜果,香瓜,哈蜜瓜,水果
人参果500g	生鲜-水果-浆果类-人参果	人参果,七彩果,人生果,水果
厨全乐鸭血300g	快消品-面点速食-火锅丸滑-鸡鸭猪血	鸭血
清风原木抽取式平板纸350张	快消品-清洁用品-纸品-抽纸	纸,纸巾,餐巾纸,卫生纸,家居厨卫,纸面巾,面巾纸,平板纸,面纸,抽纸
林谷鲜 鲜人参(5年)约50g	医疗保健-营养保健品-传统滋补-人参/西洋参/高丽参	人参,鲜人参,蔬菜
麒麟一番榨大瓶啤酒600ml	快消品-中外名酒-啤酒-国产工业啤酒	啤酒啤酒,酒,一番榨,啤酒瓶,啤啤,酒水饮料,啤酒酒,啤酒啤,啤酒
来懿品蓝莓味小鱼儿山楂棒88g	快消品-休闲食品-果干蜜饯-山楂	蜜饯,山楂棒,休闲零食,干果,山楂,果脯
鲜毛豆仁150g	生鲜-蔬菜-果实豆类-毛豆	毛豆,豆子,毛豆仁,蔬菜
直隶黑猪猪油500g	生鲜-肉禽蛋-猪肉-其他猪肉	食用油,猪板油,板油,猪大油,猪油,黑猪油
白玉香干散装180-200g	快消品-面点速食-豆制品-豆干/香干	豆腐干,干子,香豆干,香干,制干,香干子,豆干,白干,白干子,干豆干,白豆干,豆制品
黑人双重薄荷牙膏120g+小苏打牙膏40g	快消品-个护美妆-口腔护理-牙膏	
鲜活 阳澄湖大闸蟹（母）2.8-3.1两	生鲜-海鲜水产-淡水蟹-大闸蟹	大闸蟹,阳澄湖大闸蟹,蟹,鲜活淡水蟹,湖蟹,闸蟹,鲜活水产,母蟹,海鲜水产,毛蟹,蟹子,河蟹,螃蟹
意根筋鸡蛋面300g	快消品-面点速食-冷藏面点-冷藏面条/粉	挂面,米面,面条,面,意面,鸡蛋面
鲜猪通脊1000g	生鲜-肉禽蛋-猪肉-猪里脊/瘦肉	
黄蜜樱桃 450g	生鲜-水果-核果类-车厘子/樱桃	黄樱桃,樱珠,樱桃子,厘子,樱桃,蜜樱桃,车厘子,黄蜜樱桃,水果
海底捞好好吃饭精品牛肉佐餐酱200g	快消品-粮油调味-调味酱-佐餐酱	肉酱,酱,佐餐酱,调味酱,粮油副食,牛肉酱
贝亲奶瓶果蔬清洗泡沫400ml	快消品-清洁用品-厨卫清洁-洗洁精	婴儿护理,泡沫
正康黑豆奶330ml	快消品-饮料冲调-蛋白饮料-豆奶	黑豆奶,豆奶,植物蛋白饮料,豆浆,豆乳
蓝雪鲷鱼片330g	生鲜-海鲜水产-淡水鱼-罗非鱼	鲷鱼,鱼肉,鱼片,冷冻海水鱼,海鲜水产,冷冻水产,鱼,鲷鱼片
鸿升泰豆沙包360g	快消品-面点速食-冷冻面点-冷冻包点	速冻食品,冷冻面点,包子,沙包,豆沙包,豆包,红豆包,面点
奥妙亮白焕彩洗衣液1kg	快消品-清洁用品-衣物清洁-洗衣液	衣物清洁,洗衣液,家庭清洁
进口猕猴桃 6粒装 共500g+	生鲜-水果-浆果类-奇异果/猕猴桃	弥猴桃,猕猕猴桃,奇异果,猕猴桃,水果
必乐鲜冻黑虎虾300g(大号)	生鲜-海鲜水产-海水虾-黑虎虾	虎虾,草虾,海虾,海鲜水产,黑虎虾,冷冻水产,大虾,虾,鲜虾
百年渔港扇贝瑶柱200g	生鲜-海鲜水产-海水贝-扇贝	扇贝柱,干贝,瑶柱,贝柱,冷冻海水贝,扇贝,元贝,海鲜水产,冷冻水产
咪咪麻辣小龙虾味油炸休闲小点心360g	快消品-休闲食品-膨化食品-虾条虾片	休闲零食,虾味条,虾条,小点心
沈大成蚝油牛肉248g	餐饮熟食-快手菜肴-冷冻快手菜-冷冻禽类快手菜	牛肉
阿一波深海紫菜20g	快消品-粮油调味-南北干货-干紫菜	南北干货,干菜,紫菜
华辉 精品带鱼段700g	生鲜-海鲜水产-海水鱼-带鱼	
南非啤梨4粒装4粒装	生鲜-水果-仁果类-梨	啤梨粒,梨,啤梨,梨子,水果
湘佳鲜鸭翅中300g	生鲜-肉禽蛋-鸭肉-鸭翅	翅中,鸭肉,鸭中翅,鸭,鸭子,鸭翅中,鲜鸭翅中,鸭翅,鲜鸭
乐事意大利香浓红烩味薯片135g	快消品-休闲食品-膨化食品-薯条薯片	香薯片,膨化食品,薯片,休闲零食,红薯片
罗特维斯含氟牙膏125ml	快消品-个护美妆-口腔护理-牙膏	牙膏,口腔护理
韩束细肤去角质素	快消品-个护美妆-面部护肤-洁面	面部护理,个护美妆,去角质素
自然派炭烧牛肉脯65g	快消品-休闲食品-肉干肉脯-牛肉零食	干牛肉,炭烧肉脯,肉干,休闲零食,牛肉干,牛肉脯,肉脯,炭烧牛肉脯,牛肉
谷和三年陈黄酒500ml	快消品-中外名酒-其他中式酒类-黄酒	酒,养生酒,黄酒,陈年酒,酒水饮料,和酒,陈黄酒,料酒
象优选卤水经典北豆腐(加量装)450g	快消品-面点速食-豆制品-豆腐	冷藏食品,卤水豆腐,老豆腐,自营豆制品,象优选,豆腐,卤豆腐,冷藏豆制品,水豆腐,自营豆腐,豆制品,北豆腐
佐敦朱迪浅灰色保鲜盒1个	家居家装-厨房用品-厨房配件-保鲜盒	
王致和红豆馅500g	快消品-粮油调味-调味酱-其他调味酱	红豆馅,粮油副食,红豆,豆馅
